Source,Target,Type,ID,Label,Weighted
2,86,Undirected,200,,0.32869042
2,87,Undirected,201,,0.509274705
2,88,Undirected,202,,0.484023744
2,89,Undirected,203,,0.359099244
2,90,Undirected,204,,0.544434988
2,91,Undirected,205,,0.360446305
2,92,Undirected,206,,0.311335352
2,93,Undirected,207,,0.179068461
2,94,Undirected,208,,0.150218618
2,95,Undirected,209,,0.187081345
2,96,Undirected,210,,0.336110118
2,97,Undirected,211,,0.233591103
2,98,Undirected,212,,0.352922679
2,99,Undirected,213,,0.568396031
2,100,Undirected,214,,0.639245573
2,101,Undirected,215,,0.396290303
2,102,Undirected,216,,0.621335886
2,103,Undirected,217,,0.430279802
2,104,Undirected,218,,0.289967559
2,105,Undirected,219,,0.412884241
2,106,Undirected,220,,0.181629127
2,107,Undirected,221,,0.340519695
2,108,Undirected,222,,0.171790188
2,109,Undirected,223,,0.227829229
2,110,Undirected,224,,0.441585875
2,111,Undirected,225,,0.304531585
2,112,Undirected,226,,0.329157468
2,113,Undirected,227,,0.355242719
2,114,Undirected,228,,0.5178859
3,1,Undirected,229,,0.905898712
3,2,Undirected,230,,0.837685572
3,3,Undirected,231,,1
3,4,Undirected,232,,0.904149432
3,5,Undirected,233,,0.94619651
3,6,Undirected,234,,0.74653551
3,7,Undirected,235,,0.687321719
3,8,Undirected,236,,0.810166445
3,9,Undirected,237,,0.876999775
3,10,Undirected,238,,0.731703518
3,11,Undirected,239,,0.801014241
3,12,Undirected,240,,0.634565789
3,13,Undirected,241,,0.905587717
3,14,Undirected,242,,0.912257073
3,15,Undirected,243,,0.804225552
3,16,Undirected,244,,0.687621005
3,17,Undirected,245,,0.565725202
3,18,Undirected,246,,0.634700765
3,19,Undirected,247,,0.635044824
3,20,Undirected,248,,0.507233824
3,21,Undirected,249,,0.413801385
3,22,Undirected,250,,0.387922134
3,23,Undirected,251,,0.348921862
3,24,Undirected,252,,0.724480227
3,25,Undirected,253,,0.590123221
3,26,Undirected,254,,0.499781369
3,27,Undirected,255,,0.677195879
3,28,Undirected,256,,0.817593228
3,29,Undirected,257,,0.915718202
3,30,Undirected,258,,0.789474094
3,31,Undirected,259,,0.840900387
3,32,Undirected,260,,0.887829076
3,33,Undirected,261,,0.961803331
3,34,Undirected,262,,0.942630704
3,35,Undirected,263,,0.860078024
3,36,Undirected,264,,0.76361506
3,37,Undirected,265,,0.826184425
3,38,Undirected,266,,0.670161249
3,39,Undirected,267,,0.933602831
3,40,Undirected,268,,0.825407587
3,41,Undirected,269,,0.930990636
3,42,Undirected,270,,0.800759062
3,43,Undirected,271,,0.868345897
3,44,Undirected,272,,0.931099729
3,45,Undirected,273,,0.77059813
3,46,Undirected,274,,0.61528005
3,47,Undirected,275,,0.575212287
3,48,Undirected,276,,0.543841119
3,49,Undirected,277,,0.516715743
3,50,Undirected,278,,0.629713788
3,51,Undirected,279,,0.638542197
3,52,Undirected,280,,0.595893927
3,53,Undirected,281,,0.746145879
3,54,Undirected,282,,0.681171448
3,55,Undirected,283,,0.785972115
3,56,Undirected,284,,0.712519282
3,57,Undirected,285,,0.86189783
3,58,Undirected,286,,0.595969676
3,59,Undirected,287,,0.549346416
3,60,Undirected,288,,0.6798112
3,61,Undirected,289,,0.931196776
3,62,Undirected,290,,0.854233973
3,63,Undirected,291,,0.755310987
3,64,Undirected,292,,0.606087131
3,65,Undirected,293,,0.738345112
3,66,Undirected,294,,0.951210086
3,67,Undirected,295,,0.962343051
3,68,Undirected,296,,0.815464666
3,69,Undirected,297,,0.874785045
3,70,Undirected,298,,0.905387258
3,71,Undirected,299,,0.893472201
3,72,Undirected,300,,0.800143104
3,73,Undirected,301,,0.777263257
3,74,Undirected,302,,0.909157117
3,75,Undirected,303,,0.738972753
3,76,Undirected,304,,0.597950023
3,77,Undirected,305,,0.743652784
3,78,Undirected,306,,0.817236397
3,79,Undirected,307,,0.971317367
3,80,Undirected,308,,0.80344709
3,81,Undirected,309,,0.848126024
3,82,Undirected,310,,0.838416931
3,83,Undirected,311,,0.964577864
3,84,Undirected,312,,0.520672379
3,85,Undirected,313,,0.559338087
3,86,Undirected,314,,0.490990954
3,87,Undirected,315,,0.671517777
3,88,Undirected,316,,0.645254465
3,89,Undirected,317,,0.521016836
3,90,Undirected,318,,0.706196115
3,91,Undirected,319,,0.522748159
3,92,Undirected,320,,0.473611591
3,93,Undirected,321,,0.341270046
3,94,Undirected,322,,0.312497481
3,95,Undirected,323,,0.34888697
3,96,Undirected,324,,0.498204192
3,97,Undirected,325,,0.395863185
3,98,Undirected,326,,0.514920017
3,99,Undirected,327,,0.730709588
3,100,Undirected,328,,0.801210524
3,101,Undirected,329,,0.558303177
3,102,Undirected,330,,0.783630222
3,103,Undirected,331,,0.592413022
3,104,Undirected,332,,0.451483597
3,105,Undirected,333,,0.573939302
3,106,Undirected,334,,0.343592888
3,107,Undirected,335,,0.501267153
3,108,Undirected,336,,0.333765819
3,109,Undirected,337,,0.389620429
3,110,Undirected,338,,0.603882976
3,111,Undirected,339,,0.466678789
3,112,Undirected,340,,0.489303419
3,113,Undirected,341,,0.516411731
3,114,Undirected,342,,0.677248565
4,1,Undirected,343,,0.810318412
4,2,Undirected,344,,0.92709575
4,3,Undirected,345,,0.904149432
4,4,Undirected,346,,1
4,5,Undirected,347,,0.852105316
4,6,Undirected,348,,0.83887349
4,7,Undirected,349,,0.781029575
4,8,Undirected,350,,0.893471436
4,9,Undirected,351,,0.784360202
4,10,Undirected,352,,0.635899174
4,11,Undirected,353,,0.705441606
4,12,Undirected,354,,0.538716663
4,13,Undirected,355,,0.83049945
4,14,Undirected,356,,0.869969455
4,15,Undirected,357,,0.711607333
4,16,Undirected,358,,0.594895931
4,17,Undirected,359,,0.47150508
4,18,Undirected,360,,0.541174831
4,19,Undirected,361,,0.544029422
4,20,Undirected,362,,0.413812687
4,21,Undirected,363,,0.320199247
4,22,Undirected,364,,0.295664647
4,23,Undirected,365,,0.255134585
4,24,Undirected,366,,0.634182797
4,25,Undirected,367,,0.499494259
4,26,Undirected,368,,0.408164732
4,27,Undirected,369,,0.588686958
4,28,Undirected,370,,0.732262291
4,29,Undirected,371,,0.865428055
4,30,Undirected,372,,0.701662318
4,31,Undirected,373,,0.936732416
4,32,Undirected,374,,0.980452322
4,33,Undirected,375,,0.932463397
4,34,Undirected,376,,0.850910619
4,35,Undirected,377,,0.954341176
4,36,Undirected,378,,0.856203321
4,37,Undirected,379,,0.913437848
4,38,Undirected,380,,0.764221156
4,39,Undirected,381,,0.886989798
4,40,Undirected,382,,0.741238552
4,41,Undirected,383,,0.897585604
4,42,Undirected,384,,0.71421092
4,43,Undirected,385,,0.949735192
4,44,Undirected,386,,0.964720631
4,45,Undirected,387,,0.866153187
4,46,Undirected,388,,0.704480676
4,47,Undirected,389,,0.667948327
4,48,Undirected,390,,0.636246779
4,49,Undirected,391,,0.609447255
4,50,Undirected,392,,0.719340796
4,51,Undirected,393,,0.733155037
4,52,Undirected,394,,0.690247468
4,53,Undirected,395,,0.838237135
4,54,Undirected,396,,0.76436002
4,55,Undirected,397,,0.856938134
4,56,Undirected,398,,0.792884801
4,57,Undirected,399,,0.889595962
4,58,Undirected,400,,0.682972226
4,59,Undirected,401,,0.638546907
4,60,Undirected,402,,0.759717343
4,61,Undirected,403,,0.851564589
4,62,Undirected,404,,0.758510725
4,63,Undirected,405,,0.65971967
4,64,Undirected,406,,0.510710062
4,65,Undirected,407,,0.643688389
4,66,Undirected,408,,0.887513765
4,67,Undirected,409,,0.910312571
4,68,Undirected,410,,0.720302113
4,69,Undirected,411,,0.90831146
4,70,Undirected,412,,0.857250181
4,71,Undirected,413,,0.872341964
4,72,Undirected,414,,0.706986532
4,73,Undirected,415,,0.850693374
4,74,Undirected,416,,0.885536544
4,75,Undirected,417,,0.820871645
4,76,Undirected,418,,0.502277211
4,77,Undirected,419,,0.647827421
4,78,Undirected,420,,0.72295599
4,79,Undirected,421,,0.885264693
4,80,Undirected,422,,0.710231723
4,81,Undirected,423,,0.752853345
4,82,Undirected,424,,0.742642099
4,83,Undirected,425,,0.91221099
4,84,Undirected,426,,0.425459713
4,85,Undirected,427,,0.465329521
4,86,Undirected,428,,0.397201208
4,87,Undirected,429,,0.578486623
4,88,Undirected,430,,0.549794382
4,89,Undirected,431,,0.426188352
4,90,Undirected,432,,0.611040236
4,91,Undirected,433,,0.429487976
4,92,Undirected,434,,0.380610537
4,93,Undirected,435,,0.247075223
4,94,Undirected,436,,0.21863346
4,95,Undirected,437,,0.254003717
4,96,Undirected,438,,0.405975938
4,97,Undirected,439,,0.30192199
4,98,Undirected,440,,0.422970766
4,99,Undirected,441,,0.63693564
4,100,Undirected,442,,0.70885333
4,101,Undirected,443,,0.463582463
4,102,Undirected,444,,0.690046189
4,103,Undirected,445,,0.497886915
4,104,Undirected,446,,0.356299324
4,105,Undirected,447,,0.478436826
4,106,Undirected,448,,0.248911864
4,107,Undirected,449,,0.405679848
4,108,Undirected,450,,0.239105964
4,109,Undirected,451,,0.294708255
4,110,Undirected,452,,0.510032879
4,111,Undirected,453,,0.372284596
4,112,Undirected,454,,0.39356624
4,113,Undirected,455,,0.420992478
4,114,Undirected,456,,0.581407173
5,1,Undirected,457,,0.949720781
5,2,Undirected,458,,0.790158679
5,3,Undirected,459,,0.94619651
5,4,Undirected,460,,0.852105316
5,5,Undirected,461,,1
5,6,Undirected,462,,0.69899234
5,7,Undirected,463,,0.639101789
5,8,Undirected,464,,0.766256177
5,9,Undirected,465,,0.930764881
5,10,Undirected,466,,0.782825041
5,11,Undirected,467,,0.852926201
5,12,Undirected,468,,0.685302337
5,13,Undirected,469,,0.94032427
5,14,Undirected,470,,0.912728532
5,15,Undirected,471,,0.858025604
5,16,Undirected,472,,0.729887047
5,17,Undirected,473,,0.611390589
5,18,Undirected,474,,0.678774383
5,19,Undirected,475,,0.675212961
5,20,Undirected,476,,0.551716214
5,21,Undirected,477,,0.458825724
5,22,Undirected,478,,0.431023434
5,23,Undirected,479,,0.394369626
5,24,Undirected,480,,0.762437768
5,25,Undirected,481,,0.630125299
5,26,Undirected,482,,0.541630842
5,27,Undirected,483,,0.713481441
5,28,Undirected,484,,0.84515228
5,29,Undirected,485,,0.891110277
5,30,Undirected,486,,0.822001826
5,31,Undirected,487,,0.789176065
5,32,Undirected,488,,0.837217196
5,33,Undirected,489,,0.908904455
5,34,Undirected,490,,0.956771313
5,35,Undirected,491,,0.807253862
5,36,Undirected,492,,0.715720783
5,37,Undirected,493,,0.779969804
5,38,Undirected,494,,0.621691563
5,39,Undirected,495,,0.90008637
5,40,Undirected,496,,0.850814437
5,41,Undirected,497,,0.891582748
5,42,Undirected,498,,0.830963953
5,43,Undirected,499,,0.814547912
5,44,Undirected,500,,0.877366312
5,45,Undirected,501,,0.718266683
5,46,Undirected,502,,0.571091966
5,47,Undirected,503,,0.528384504
5,48,Undirected,504,,0.497425972
5,49,Undirected,505,,0.470082921
5,50,Undirected,506,,0.585118133
5,51,Undirected,507,,0.589592237
5,52,Undirected,508,,0.54736911
5,53,Undirected,509,,0.69878861
5,54,Undirected,510,,0.640235644
5,55,Undirected,511,,0.748619228
5,56,Undirected,512,,0.672669924
5,57,Undirected,513,,0.836240064
5,58,Undirected,514,,0.553474369
5,59,Undirected,515,,0.505544707
5,60,Undirected,516,,0.64081361
5,61,Undirected,517,,0.961645698
5,62,Undirected,518,,0.905165843
5,63,Undirected,519,,0.803631985
5,64,Undirected,520,,0.65426516
5,65,Undirected,521,,0.783911761
5,66,Undirected,522,,0.94468998
5,67,Undirected,523,,0.932973185
5,68,Undirected,524,,0.868110153
5,69,Undirected,525,,0.844247371
5,70,Undirected,526,,0.913534498
5,71,Undirected,527,,0.886090785
5,72,Undirected,528,,0.853910403
5,73,Undirected,529,,0.739138821
5,74,Undirected,530,,0.897622755
5,75,Undirected,531,,0.697748195
5,76,Undirected,532,,0.647180484
5,77,Undirected,533,,0.79452542
5,78,Undirected,534,,0.860537191
5,79,Undirected,535,,0.946898359
5,80,Undirected,536,,0.844641631
5,81,Undirected,537,,0.900581557
5,82,Undirected,538,,0.889235994
5,83,Undirected,539,,0.932832063
5,84,Undirected,540,,0.56858345
5,85,Undirected,541,,0.604634527
5,86,Undirected,542,,0.536128016
5,87,Undirected,543,,0.714456036
5,88,Undirected,544,,0.693566054
5,89,Undirected,545,,0.568031949
5,90,Undirected,546,,0.75330399
5,91,Undirected,547,,0.566910456
5,92,Undirected,548,,0.517538874
5,93,Undirected,549,,0.387405903
5,94,Undirected,550,,0.358125837
5,95,Undirected,551,,0.396308777
5,96,Undirected,552,,0.540908754
5,97,Undirected,553,,0.441474219
5,98,Undirected,554,,0.557160047
5,99,Undirected,555,,0.774395682
5,100,Undirected,556,,0.840722154
5,101,Undirected,557,,0.604980544
5,102,Undirected,558,,0.826069444
5,103,Undirected,559,,0.638568789
5,104,Undirected,560,,0.499440458
5,105,Undirected,561,,0.622571252
5,106,Undirected,562,,0.390615374
5,107,Undirected,563,,0.550321861
5,108,Undirected,564,,0.380759444
5,109,Undirected,565,,0.437054533
5,110,Undirected,566,,0.648709188
5,111,Undirected,567,,0.51295265
5,112,Undirected,568,,0.538992353
5,113,Undirected,569,,0.564903859
5,114,Undirected,570,,0.727654744
6,1,Undirected,571,,0.652842528
6,2,Undirected,572,,0.908695451
6,3,Undirected,573,,0.74653551
6,4,Undirected,574,,0.83887349
6,5,Undirected,575,,0.69899234
6,6,Undirected,576,,1
6,7,Undirected,577,,0.939809706
6,8,Undirected,578,,0.927445551
6,9,Undirected,579,,0.636438673
6,10,Undirected,580,,0.48234563
6,11,Undirected,581,,0.552818814
6,12,Undirected,582,,0.384759923
6,13,Undirected,583,,0.696105032
6,14,Undirected,584,,0.749986362
6,15,Undirected,585,,0.566319877
6,16,Undirected,586,,0.434575316
6,17,Undirected,587,,0.312271647
6,18,Undirected,588,,0.381317529
6,19,Undirected,589,,0.383104817
6,20,Undirected,590,,0.253851855
6,21,Undirected,591,,0.160368609
6,22,Undirected,592,,0.13503282
6,23,Undirected,593,,0.095462585
6,24,Undirected,594,,0.473181985
6,25,Undirected,595,,0.338484212
6,26,Undirected,596,,0.247339551
6,27,Undirected,597,,0.427562935
6,28,Undirected,598,,0.571220535
6,29,Undirected,599,,0.70826822
6,30,Undirected,600,,0.540536143
6,31,Undirected,601,,0.896325202
6,32,Undirected,602,,0.85716446
6,33,Undirected,603,,0.771406574
6,34,Undirected,604,,0.690870969
6,35,Undirected,605,,0.871939891
6,36,Undirected,606,,0.981878238
6,37,Undirected,607,,0.918511569
6,38,Undirected,608,,0.922022621
6,39,Undirected,609,,0.728540533
6,40,Undirected,610,,0.580288571
6,41,Undirected,611,,0.740638598
6,42,Undirected,612,,0.553113654
6,43,Undirected,613,,0.845052402
6,44,Undirected,614,,0.804399157
6,45,Undirected,615,,0.929647046
6,46,Undirected,616,,0.864224901
6,47,Undirected,617,,0.828619817
6,48,Undirected,618,,0.797107379
6,49,Undirected,619,,0.770096482
6,50,Undirected,620,,0.879297743
6,51,Undirected,621,,0.889508658
6,52,Undirected,622,,0.848112565
6,53,Undirected,623,,0.996027789
6,54,Undirected,624,,0.908722108
6,55,Undirected,625,,0.908659591
6,56,Undirected,626,,0.92149336
6,57,Undirected,627,,0.826992328
6,58,Undirected,628,,0.840422927
6,59,Undirected,629,,0.798770123
6,60,Undirected,630,,0.895867718
6,61,Undirected,631,,0.710013507
6,62,Undirected,632,,0.604246201
6,63,Undirected,633,,0.502916973
6,64,Undirected,634,,0.353471389
6,65,Undirected,635,,0.484955943
6,66,Undirected,636,,0.74657683
6,67,Undirected,637,,0.764861401
6,68,Undirected,638,,0.568929589
6,69,Undirected,639,,0.833988947
6,70,Undirected,640,,0.737641536
6,71,Undirected,641,,0.768963087
6,72,Undirected,642,,0.560763775
6,73,Undirected,643,,0.915961371
6,74,Undirected,644,,0.772402263
6,75,Undirected,645,,0.941155608
6,76,Undirected,646,,0.346173792
6,77,Undirected,647,,0.493832393
6,78,Undirected,648,,0.563794599
6,79,Undirected,649,,0.724787411
6,80,Undirected,650,,0.55026988
6,81,Undirected,651,,0.600603588
6,82,Undirected,652,,0.588297924
6,83,Undirected,653,,0.765580634
6,84,Undirected,654,,0.267859368
6,85,Undirected,655,,0.305873962
6,86,Undirected,656,,0.23753725
6,87,Undirected,657,,0.418319873
6,88,Undirected,658,,0.392744088
6,89,Undirected,659,,0.267803291
6,90,Undirected,660,,0.453133387
6,91,Undirected,661,,0.269418368
6,92,Undirected,662,,0.220367673
6,93,Undirected,663,,0.087831589
6,94,Undirected,664,,0.059034207
6,95,Undirected,665,,0.095783295
6,96,Undirected,666,,0.245360821
6,97,Undirected,667,,0.142402594
6,98,Undirected,668,,0.26225691
6,99,Undirected,669,,0.477294817
6,100,Undirected,670,,0.548472066
6,101,Undirected,671,,0.305008435
6,102,Undirected,672,,0.530292172
6,103,Undirected,673,,0.339021465
6,104,Undirected,674,,0.198681124
6,105,Undirected,675,,0.321633033
6,106,Undirected,676,,0.090337503
6,107,Undirected,677,,0.249316058
6,108,Undirected,678,,0.080500007
6,109,Undirected,679,,0.136528393
6,110,Undirected,680,,0.350434204
6,111,Undirected,681,,0.213271184
6,112,Undirected,682,,0.238062114
6,113,Undirected,683,,0.263979546
6,114,Undirected,684,,0.426852914
7,1,Undirected,685,,0.593401892
7,2,Undirected,686,,0.848940527
7,3,Undirected,687,,0.687321719
7,4,Undirected,688,,0.781029575
7,5,Undirected,689,,0.639101789
7,6,Undirected,690,,0.939809706
7,7,Undirected,691,,1
7,8,Undirected,692,,0.868102537
7,9,Undirected,693,,0.576258399
7,10,Undirected,694,,0.422293528
7,11,Undirected,695,,0.492742475
7,12,Undirected,696,,0.324703871
7,13,Undirected,697,,0.636109425
7,14,Undirected,698,,0.690337991
7,15,Undirected,699,,0.506154421
7,16,Undirected,700,,0.37598797
7,17,Undirected,701,,0.253114829
7,18,Undirected,702,,0.322448018
7,19,Undirected,703,,0.325127333
7,20,Undirected,704,,0.195020159
7,21,Undirected,705,,0.101457591
7,22,Undirected,706,,0.076695803
7,23,Undirected,707,,0.036465652
7,24,Undirected,708,,0.415328736
7,25,Undirected,709,,0.280680492
7,26,Undirected,710,,0.189227467
7,27,Undirected,711,,0.370333071
7,28,Undirected,712,,0.514303965
7,29,Undirected,713,,0.653705066
7,30,Undirected,714,,0.483187799
7,31,Undirected,715,,0.841494251
7,32,Undirected,716,,0.79880315
7,33,Undirected,717,,0.713649606
7,34,Undirected,718,,0.632230886
7,35,Undirected,719,,0.817799101
7,36,Undirected,720,,0.92317916
7,37,Undirected,721,,0.858414695
7,38,Undirected,722,,0.981564857
7,39,Undirected,723,,0.673179537
7,40,Undirected,724,,0.523564655
7,41,Undirected,725,,0.685779739
7,42,Undirected,726,,0.496017546
7,43,Undirected,727,,0.793751585
7,44,Undirected,728,,0.747314195
7,45,Undirected,729,,0.895430727
7,46,Undirected,730,,0.91124612
7,47,Undirected,731,,0.886452876
7,48,Undirected,732,,0.854527803
7,49,Undirected,733,,0.828121867
7,50,Undirected,734,,0.925869321
7,51,Undirected,735,,0.949484333
7,52,Undirected,736,,0.908210009
7,53,Undirected,737,,0.939647265
7,54,Undirected,738,,0.916994852
7,55,Undirected,739,,0.858632431
7,56,Undirected,740,,0.906566249
7,57,Undirected,741,,0.769404473
7,58,Undirected,742,,0.8835106
7,59,Undirected,743,,0.849973878
7,60,Undirected,744,,0.898933456
7,61,Undirected,745,,0.649832408
7,62,Undirected,746,,0.544325118
7,63,Undirected,747,,0.443227534
7,64,Undirected,748,,0.293796164
7,65,Undirected,749,,0.425683363
7,66,Undirected,750,,0.686396181
7,67,Undirected,751,,0.704791577
7,68,Undirected,752,,0.508805521
7,69,Undirected,753,,0.77507254
7,70,Undirected,754,,0.678131986
7,71,Undirected,755,,0.710068944
7,72,Undirected,756,,0.500585281
7,73,Undirected,757,,0.867843484
7,74,Undirected,758,,0.712857583
7,75,Undirected,759,,0.9083933
7,76,Undirected,760,,0.286317413
7,77,Undirected,761,,0.433815656
7,78,Undirected,762,,0.504699623
7,79,Undirected,763,,0.666400675
7,80,Undirected,764,,0.491497672
7,81,Undirected,765,,0.540536053
7,82,Undirected,766,,0.528368346
7,83,Undirected,767,,0.705543626
7,84,Undirected,768,,0.208233614
7,85,Undirected,769,,0.246804779
7,86,Undirected,770,,0.17855125
7,87,Undirected,771,,0.359629937
7,88,Undirected,772,,0.33304712
7,89,Undirected,773,,0.20836484
7,90,Undirected,774,,0.393630903
7,91,Undirected,775,,0.210653442
