Source,Target,Type,ID,Label,Weighted
63,105,Undirected,13993,,0.840154011
63,106,Undirected,13994,,0.710305533
63,107,Undirected,13995,,0.881843348
63,108,Undirected,13996,,0.866366793
63,109,Undirected,13997,,0.946046479
63,110,Undirected,13998,,0.788434597
63,111,Undirected,13999,,0.867515413
63,112,Undirected,14000,,0.815526658
63,113,Undirected,14001,,0.693889145
63,114,Undirected,14002,,0.804670573
63,115,Undirected,14003,,0.849927531
63,116,Undirected,14004,,0.859716273
63,117,Undirected,14005,,0.858482761
63,118,Undirected,14006,,0.703095242
63,119,Undirected,14007,,0.655855215
63,120,Undirected,14008,,0.628217625
63,121,Undirected,14009,,0.695006057
63,122,Undirected,14010,,0.779335799
63,123,Undirected,14011,,0.692111789
63,124,Undirected,14012,,0.832425652
63,125,Undirected,14013,,0.764523437
63,126,Undirected,14014,,0.655913742
63,127,Undirected,14015,,0.544380466
63,128,Undirected,14016,,0.376205528
63,129,Undirected,14017,,0.561091792
63,130,Undirected,14018,,0.450400714
63,131,Undirected,14019,,0.526694421
63,132,Undirected,14020,,0.786846097
63,133,Undirected,14021,,0.621728323
63,134,Undirected,14022,,0.806168022
63,135,Undirected,14023,,0.830802163
63,136,Undirected,14024,,0.790641884
63,137,Undirected,14025,,0.948112028
63,138,Undirected,14026,,0.613003594
63,139,Undirected,14027,,0.493200939
63,140,Undirected,14028,,0.68948321
63,141,Undirected,14029,,0.868210471
63,142,Undirected,14030,,0.780047028
63,143,Undirected,14031,,0.805794202
63,144,Undirected,14032,,0.886150162
63,145,Undirected,14033,,0.773724452
63,146,Undirected,14034,,0.598816295
63,147,Undirected,14035,,0.680396476
63,148,Undirected,14036,,0.562109005
63,149,Undirected,14037,,0.865109731
63,150,Undirected,14038,,0.816822015
63,151,Undirected,14039,,0.653048449
63,152,Undirected,14040,,0.838540918
63,153,Undirected,14041,,0.847213614
63,154,Undirected,14042,,0.913083601
63,155,Undirected,14043,,0.791532064
63,156,Undirected,14044,,0.366522584
63,157,Undirected,14045,,0.530851761
63,158,Undirected,14046,,0.616294507
63,159,Undirected,14047,,0.799963017
63,160,Undirected,14048,,0.855907249
63,161,Undirected,14049,,0.673459038
63,162,Undirected,14050,,0.602368814
63,163,Undirected,14051,,0.649686247
63,164,Undirected,14052,,0.637963974
63,165,Undirected,14053,,0.832480569
63,166,Undirected,14054,,0.864867347
63,167,Undirected,14055,,0.675129507
63,168,Undirected,14056,,0.280011229
63,169,Undirected,14057,,0.325682051
63,170,Undirected,14058,,0.248891339
63,171,Undirected,14059,,0.301361028
63,172,Undirected,14060,,0.209326294
63,173,Undirected,14061,,0.453888698
63,174,Undirected,14062,,0.551636254
63,175,Undirected,14063,,0.386556894
63,176,Undirected,14064,,0.420294354
63,177,Undirected,14065,,0.281045398
63,178,Undirected,14066,,0.27856168
63,179,Undirected,14067,,0.19844032
63,180,Undirected,14068,,0.489598447
63,181,Undirected,14069,,0.285624997
63,182,Undirected,14070,,0.230600769
63,183,Undirected,14071,,0.079153214
63,184,Undirected,14072,,0.047240619
63,185,Undirected,14073,,0.336076757
63,186,Undirected,14074,,0.222436594
63,187,Undirected,14075,,0.086576158
63,188,Undirected,14076,,0.146501058
63,189,Undirected,14077,,0.107203827
63,190,Undirected,14078,,0.259661771
63,191,Undirected,14079,,0.141227152
63,192,Undirected,14080,,0.006056298
63,193,Undirected,14081,,0.024702506
63,194,Undirected,14082,,0.278995277
63,195,Undirected,14083,,0.33903024
63,196,Undirected,14084,,0.123769649
63,197,Undirected,14085,,0.51945821
63,198,Undirected,14086,,0.601148094
63,199,Undirected,14087,,0.323315232
63,200,Undirected,14088,,0.57944028
63,201,Undirected,14089,,0.332409709
63,202,Undirected,14090,,0.153042651
63,203,Undirected,14091,,0.362149682
63,204,Undirected,14092,,0.201919006
63,205,Undirected,14093,,0.211100383
63,206,Undirected,14094,,0.139335535
63,207,Undirected,14095,,0.339679637
63,208,Undirected,14096,,0.080944734
63,209,Undirected,14097,,0.257474544
63,210,Undirected,14098,,0.069883167
63,211,Undirected,14099,,0.132531742
63,212,Undirected,14100,,0.37623309
63,213,Undirected,14101,,0.620862386
63,214,Undirected,14102,,0.535545658
63,215,Undirected,14103,,0.220426722
63,216,Undirected,14104,,0.495909469
63,217,Undirected,14105,,0.369292476
63,218,Undirected,14106,,0.243707885
63,219,Undirected,14107,,0.274861706
63,220,Undirected,14108,,0.495109974
63,221,Undirected,14109,,0.377065794
63,222,Undirected,14110,,0.455828049
63,223,Undirected,14111,,0.613382158
63,224,Undirected,14112,,0.519140646
64,1,Undirected,14113,,0.76709608
64,2,Undirected,14114,,0.939072341
64,3,Undirected,14115,,0.873311117
64,4,Undirected,14116,,0.977922322
64,5,Undirected,14117,,0.9840687
64,6,Undirected,14118,,0.827442129
64,7,Undirected,14119,,0.816148688
64,8,Undirected,14120,,0.598447557
64,9,Undirected,14121,,0.794852793
64,10,Undirected,14122,,0.838677669
64,11,Undirected,14123,,0.772762823
64,12,Undirected,14124,,0.868800871
64,13,Undirected,14125,,0.686994424
64,14,Undirected,14126,,0.901074646
64,15,Undirected,14127,,0.792715401
64,16,Undirected,14128,,0.932431968
64,17,Undirected,14129,,0.740918297
64,18,Undirected,14130,,0.571132475
64,19,Undirected,14131,,0.650074762
64,20,Undirected,14132,,0.799642717
64,21,Undirected,14133,,0.662662094
64,22,Undirected,14134,,0.461160056
64,23,Undirected,14135,,0.578737593
64,24,Undirected,14136,,0.449794899
64,25,Undirected,14137,,0.79732457
64,26,Undirected,14138,,0.846807543
64,27,Undirected,14139,,0.824718657
64,28,Undirected,14140,,0.874654306
64,29,Undirected,14141,,0.659161408
64,30,Undirected,14142,,0.844881242
64,31,Undirected,14143,,0.707670985
64,32,Undirected,14144,,0.522360549
64,33,Undirected,14145,,0.383493591
64,34,Undirected,14146,,0.461922395
64,35,Undirected,14147,,0.46449143
64,36,Undirected,14148,,0.678077559
64,37,Undirected,14149,,0.521301658
64,38,Undirected,14150,,0.318003147
64,39,Undirected,14151,,0.505948471
64,40,Undirected,14152,,0.354214343
64,41,Undirected,14153,,0.212313273
64,42,Undirected,14154,,0.184181075
64,43,Undirected,14155,,0.396292693
64,44,Undirected,14156,,0.276425117
64,45,Undirected,14157,,0.138891997
64,46,Undirected,14158,,0.17361794
64,47,Undirected,14159,,0.173943409
64,48,Undirected,14160,,0.566224461
64,49,Undirected,14161,,0.41407974
64,50,Undirected,14162,,0.311103292
64,51,Undirected,14163,,0.193133504
64,52,Undirected,14164,,0.312234941
64,53,Undirected,14165,,0.51452686
64,54,Undirected,14166,,0.584372423
64,55,Undirected,14167,,0.40342355
64,56,Undirected,14168,,0.676509437
64,57,Undirected,14169,,0.826443819
64,58,Undirected,14170,,0.929488983
64,59,Undirected,14171,,0.81372132
64,60,Undirected,14172,,0.642160681
64,61,Undirected,14173,,0.716123521
64,62,Undirected,14174,,0.559537833
64,63,Undirected,14175,,0.944942347
64,64,Undirected,14176,,1
64,65,Undirected,14177,,0.902935758
64,66,Undirected,14178,,0.811839303
64,67,Undirected,14179,,0.847057718
64,68,Undirected,14180,,0.7198424
64,69,Undirected,14181,,0.958126796
64,70,Undirected,14182,,0.906151782
64,71,Undirected,14183,,0.922096741
64,72,Undirected,14184,,0.858356798
64,73,Undirected,14185,,0.923971575
64,74,Undirected,14186,,0.96800756
64,75,Undirected,14187,,0.808208397
64,76,Undirected,14188,,0.753691988
64,77,Undirected,14189,,0.677366183
64,78,Undirected,14190,,0.821148715
64,79,Undirected,14191,,0.850698773
64,80,Undirected,14192,,0.686524534
64,81,Undirected,14193,,0.862714329
64,82,Undirected,14194,,0.726343683
64,83,Undirected,14195,,0.883445676
64,84,Undirected,14196,,0.656178161
64,85,Undirected,14197,,0.680848019
64,86,Undirected,14198,,0.498445255
64,87,Undirected,14199,,0.939432976
64,88,Undirected,14200,,0.938662806
64,89,Undirected,14201,,0.955726119
64,90,Undirected,14202,,0.833270482
64,91,Undirected,14203,,0.864436621
64,92,Undirected,14204,,0.803333248
64,93,Undirected,14205,,0.939724834
64,94,Undirected,14206,,0.687471571
64,95,Undirected,14207,,0.645436814
64,96,Undirected,14208,,0.609732555
64,97,Undirected,14209,,0.579354453
64,98,Undirected,14210,,0.602622394
64,99,Undirected,14211,,0.670500494
64,100,Undirected,14212,,0.70424284
64,101,Undirected,14213,,0.742686638
64,102,Undirected,14214,,0.901933226
64,103,Undirected,14215,,0.718186607
64,104,Undirected,14216,,0.669893029
64,105,Undirected,14217,,0.790207692
64,106,Undirected,14218,,0.66198107
64,107,Undirected,14219,,0.838138376
64,108,Undirected,14220,,0.817770015
64,109,Undirected,14221,,0.994438845
64,110,Undirected,14222,,0.755465235
64,111,Undirected,14223,,0.858570955
64,112,Undirected,14224,,0.787537407
64,113,Undirected,14225,,0.65505278
64,114,Undirected,14226,,0.777266357
64,115,Undirected,14227,,0.884028224
64,116,Undirected,14228,,0.837402585
64,117,Undirected,14229,,0.90144039
64,118,Undirected,14230,,0.663393051
64,119,Undirected,14231,,0.612970016
64,120,Undirected,14232,,0.583089223
64,121,Undirected,14233,,0.652833629
64,122,Undirected,14234,,0.750160707
64,123,Undirected,14235,,0.652894649
64,124,Undirected,14236,,0.814054299
64,125,Undirected,14237,,0.819486658
64,126,Undirected,14238,,0.709708905
64,127,Undirected,14239,,0.597089883
64,128,Undirected,14240,,0.428531084
64,129,Undirected,14241,,0.612526137
64,130,Undirected,14242,,0.501490819
64,131,Undirected,14243,,0.578249269
64,132,Undirected,14244,,0.83763647
64,133,Undirected,14245,,0.672357986
64,134,Undirected,14246,,0.861051294
64,135,Undirected,14247,,0.885837157
64,136,Undirected,14248,,0.84488497
64,137,Undirected,14249,,0.970201268
64,138,Undirected,14250,,0.667365815
64,139,Undirected,14251,,0.546074428
64,140,Undirected,14252,,0.743438512
64,141,Undirected,14253,,0.904932062
64,142,Undirected,14254,,0.832205542
64,143,Undirected,14255,,0.854032272
64,144,Undirected,14256,,0.905963552
64,145,Undirected,14257,,0.828262209
64,146,Undirected,14258,,0.653706958
64,147,Undirected,14259,,0.735249559
64,148,Undirected,14260,,0.616212198
64,149,Undirected,14261,,0.852087512
64,150,Undirected,14262,,0.867187429
64,151,Undirected,14263,,0.707750053
64,152,Undirected,14264,,0.887816378
64,153,Undirected,14265,,0.819300353
64,154,Undirected,14266,,0.924999021
64,155,Undirected,14267,,0.750193636
64,156,Undirected,14268,,0.419349641
64,157,Undirected,14269,,0.584536482
64,158,Undirected,14270,,0.667643805
64,159,Undirected,14271,,0.850335194
64,160,Undirected,14272,,0.908132246
64,161,Undirected,14273,,0.724000676
64,162,Undirected,14274,,0.652863915
64,163,Undirected,14275,,0.703923812
64,164,Undirected,14276,,0.691698668
64,165,Undirected,14277,,0.887494425
64,166,Undirected,14278,,0.919579118
64,167,Undirected,14279,,0.728158016
64,168,Undirected,14280,,0.332065945
64,169,Undirected,14281,,0.376417786
64,170,Undirected,14282,,0.299363631
64,171,Undirected,14283,,0.351938798
64,172,Undirected,14284,,0.260103893
64,173,Undirected,14285,,0.503907881
64,174,Undirected,14286,,0.601449093
64,175,Undirected,14287,,0.436929744
64,176,Undirected,14288,,0.472743667
64,177,Undirected,14289,,0.332619144
64,178,Undirected,14290,,0.329775754
64,179,Undirected,14291,,0.249687454
64,180,Undirected,14292,,0.541652062
64,181,Undirected,14293,,0.335629794
64,182,Undirected,14294,,0.280331682
64,183,Undirected,14295,,0.129947052
64,184,Undirected,14296,,0.097689029
64,185,Undirected,14297,,0.386667857
64,186,Undirected,14298,,0.273369458
64,187,Undirected,14299,,0.138159717
64,188,Undirected,14300,,0.196749258
64,189,Undirected,14301,,0.158123398
64,190,Undirected,14302,,0.308761517
64,191,Undirected,14303,,0.191781109
64,192,Undirected,14304,,0.056983505
64,193,Undirected,14305,,0.074924218
64,194,Undirected,14306,,0.327890925
64,195,Undirected,14307,,0.388847035
64,196,Undirected,14308,,0.173844248
64,197,Undirected,14309,,0.570176473
64,198,Undirected,14310,,0.651020604
64,199,Undirected,14311,,0.374768251
64,200,Undirected,14312,,0.630116252
64,201,Undirected,14313,,0.383811855
64,202,Undirected,14314,,0.204435798
64,203,Undirected,14315,,0.413412176
64,204,Undirected,14316,,0.253911816
64,205,Undirected,14317,,0.263346692
64,206,Undirected,14318,,0.190996709
64,207,Undirected,14319,,0.39217442
64,208,Undirected,14320,,0.132282958
64,209,Undirected,14321,,0.310127579
64,210,Undirected,14322,,0.121192991
64,211,Undirected,14323,,0.184168753
64,212,Undirected,14324,,0.426869724
64,213,Undirected,14325,,0.666819396
64,214,Undirected,14326,,0.584422817
64,215,Undirected,14327,,0.271499369
64,216,Undirected,14328,,0.543360376
64,217,Undirected,14329,,0.418350512
64,218,Undirected,14330,,0.296688772
64,219,Undirected,14331,,0.327229655
64,220,Undirected,14332,,0.549240316
64,221,Undirected,14333,,0.430048439
64,222,Undirected,14334,,0.509285784
64,223,Undirected,14335,,0.668269127
64,224,Undirected,14336,,0.573365589
65,1,Undirected,14337,,0.857901796
65,2,Undirected,14338,,0.842618578
65,3,Undirected,14339,,0.956859646
65,4,Undirected,14340,,0.92372233
65,5,Undirected,14341,,0.899630929
65,6,Undirected,14342,,0.915638201
65,7,Undirected,14343,,0.897114222
65,8,Undirected,14344,,0.68721929
65,9,Undirected,14345,,0.87023843
65,10,Undirected,14346,,0.741820388
65,11,Undirected,14347,,0.676588103
65,12,Undirected,14348,,0.77197635
65,13,Undirected,14349,,0.590231652
65,14,Undirected,14350,,0.80707957
65,15,Undirected,14351,,0.696490967
65,16,Undirected,14352,,0.874531781
65,17,Undirected,14353,,0.819020163
65,18,Undirected,14354,,0.659529224
65,19,Undirected,14355,,0.736553545
65,20,Undirected,14356,,0.850742176
65,21,Undirected,14357,,0.743592819
65,22,Undirected,14358,,0.550641618
65,23,Undirected,14359,,0.662380319
65,24,Undirected,14360,,0.538479614
65,25,Undirected,14361,,0.852339494
65,26,Undirected,14362,,0.872005905
65,27,Undirected,14363,,0.739954977
65,28,Undirected,14364,,0.846965027
65,29,Undirected,14365,,0.73719152
65,30,Undirected,14366,,0.843540576
65,31,Undirected,14367,,0.777166045
65,32,Undirected,14368,,0.618258386
65,33,Undirected,14369,,0.478322447
65,34,Undirected,14370,,0.557338664
65,35,Undirected,14371,,0.561150586
65,36,Undirected,14372,,0.775105381
65,37,Undirected,14373,,0.618278253
65,38,Undirected,14374,,0.413609901
65,39,Undirected,14375,,0.60243327
65,40,Undirected,14376,,0.449963761
65,41,Undirected,14377,,0.307830507
65,42,Undirected,14378,,0.280519475
65,43,Undirected,14379,,0.493116113
65,44,Undirected,14380,,0.372828196
65,45,Undirected,14381,,0.234280188
65,46,Undirected,14382,,0.269704528
65,47,Undirected,14383,,0.269195892
65,48,Undirected,14384,,0.662988381
65,49,Undirected,14385,,0.510863038
65,50,Undirected,14386,,0.407650129
65,51,Undirected,14387,,0.289283092
65,52,Undirected,14388,,0.408956147
65,53,Undirected,14389,,0.611562138
65,54,Undirected,14390,,0.681386878
65,55,Undirected,14391,,0.500388091
65,56,Undirected,14392,,0.773549516
65,57,Undirected,14393,,0.915138629
65,58,Undirected,14394,,0.910929296
65,59,Undirected,14395,,0.903543963
65,60,Undirected,14396,,0.739194214
65,61,Undirected,14397,,0.811976306
65,62,Undirected,14398,,0.656598981
65,63,Undirected,14399,,0.854188565
65,64,Undirected,14400,,0.902935758
65,65,Undirected,14401,,1
65,66,Undirected,14402,,0.90651895
65,67,Undirected,14403,,0.944041736
65,68,Undirected,14404,,0.816343115
65,69,Undirected,14405,,0.87839332
65,70,Undirected,14406,,0.814178071
65,71,Undirected,14407,,0.978778305
65,72,Undirected,14408,,0.761497073
65,73,Undirected,14409,,0.82811645
65,74,Undirected,14410,,0.891255651
65,75,Undirected,14411,,0.7111778
65,76,Undirected,14412,,0.657793519
65,77,Undirected,14413,,0.580965888
65,78,Undirected,14414,,0.726065912
65,79,Undirected,14415,,0.940034122
65,80,Undirected,14416,,0.783488986
65,81,Undirected,14417,,0.945925158
65,82,Undirected,14418,,0.822366207
65,83,Undirected,14419,,0.973438909
65,84,Undirected,14420,,0.753238686
65,85,Undirected,14421,,0.777867879
65,86,Undirected,14422,,0.594857571
65,87,Undirected,14423,,0.892057031
65,88,Undirected,14424,,0.961007429
65,89,Undirected,14425,,0.879631349
65,90,Undirected,14426,,0.929827484
65,91,Undirected,14427,,0.777049402
65,92,Undirected,14428,,0.711119668
65,93,Undirected,14429,,0.867783017
65,94,Undirected,14430,,0.590468854
65,95,Undirected,14431,,0.548827423
65,96,Undirected,14432,,0.513016429
65,97,Undirected,14433,,0.482774911
65,98,Undirected,14434,,0.505882884
65,99,Undirected,14435,,0.574345395
65,100,Undirected,14436,,0.607202945
65,101,Undirected,14437,,0.646131231
65,102,Undirected,14438,,0.805040239
65,103,Undirected,14439,,0.622931985
65,104,Undirected,14440,,0.574379374
65,105,Undirected,14441,,0.694851614
65,106,Undirected,14442,,0.565687409
65,107,Undirected,14443,,0.74118831
65,108,Undirected,14444,,0.721841608
65,109,Undirected,14445,,0.899018522
65,110,Undirected,14446,,0.660312784
65,111,Undirected,14447,,0.772218
65,112,Undirected,14448,,0.693933369
65,113,Undirected,14449,,0.558620586
65,114,Undirected,14450,,0.684068773
65,115,Undirected,14451,,0.84110331
65,116,Undirected,14452,,0.744999689
65,117,Undirected,14453,,0.871445899
65,118,Undirected,14454,,0.566755857
65,119,Undirected,14455,,0.515947853
65,120,Undirected,14456,,0.48606333
65,121,Undirected,14457,,0.555848
65,122,Undirected,14458,,0.656554705
65,123,Undirected,14459,,0.556370704
65,124,Undirected,14460,,0.724474035
65,125,Undirected,14461,,0.880933534
65,126,Undirected,14462,,0.797144961
65,127,Undirected,14463,,0.688828194
65,128,Undirected,14464,,0.521312501
65,129,Undirected,14465,,0.706672683
65,130,Undirected,14466,,0.596143927
65,131,Undirected,14467,,0.672240105
65,132,Undirected,14468,,0.932215861
65,133,Undirected,14469,,0.767515796
65,134,Undirected,14470,,0.911195115
65,135,Undirected,14471,,0.933678966
65,136,Undirected,14472,,0.923944942
65,137,Undirected,14473,,0.876997286
65,138,Undirected,14474,,0.752098224
65,139,Undirected,14475,,0.637519929
65,140,Undirected,14476,,0.829585229
65,141,Undirected,14477,,0.859519559
65,142,Undirected,14478,,0.861384129
65,143,Undirected,14479,,0.85827643
65,144,Undirected,14480,,0.835869778
65,145,Undirected,14481,,0.879277457
65,146,Undirected,14482,,0.732917577
65,147,Undirected,14483,,0.813489097
65,148,Undirected,14484,,0.702896462
65,149,Undirected,14485,,0.763666234
65,150,Undirected,14486,,0.876720534
65,151,Undirected,14487,,0.788898458
65,152,Undirected,14488,,0.884420129
65,153,Undirected,14489,,0.725080326
65,154,Undirected,14490,,0.842486218
65,155,Undirected,14491,,0.653196309
65,156,Undirected,14492,,0.511050404
65,157,Undirected,14493,,0.6732888
65,158,Undirected,14494,,0.761862757
65,159,Undirected,14495,,0.945496651
65,160,Undirected,14496,,0.980589406
65,161,Undirected,14497,,0.819227106
65,162,Undirected,14498,,0.748167753
65,163,Undirected,14499,,0.788911261
65,164,Undirected,14500,,0.779569967
65,165,Undirected,14501,,0.93678126
65,166,Undirected,14502,,0.934653829
65,167,Undirected,14503,,0.818338729
65,168,Undirected,14504,,0.425365482
65,169,Undirected,14505,,0.471477864
65,170,Undirected,14506,,0.394680867
65,171,Undirected,14507,,0.447152724
65,172,Undirected,14508,,0.355117471
65,173,Undirected,14509,,0.59963896
65,174,Undirected,14510,,0.697358098
65,175,Undirected,14511,,0.532342733
65,176,Undirected,14512,,0.56523066
65,177,Undirected,14513,,0.426664249
65,178,Undirected,14514,,0.424289812
65,179,Undirected,14515,,0.344173138
65,180,Undirected,14516,,0.634833389
65,181,Undirected,14517,,0.431344779
65,182,Undirected,14518,,0.376245135
65,183,Undirected,14519,,0.224939879
65,184,Undirected,14520,,0.193022111
65,185,Undirected,14521,,0.481879684
65,186,Undirected,14522,,0.36822571
65,187,Undirected,14523,,0.232215203
65,188,Undirected,14524,,0.292263178
65,189,Undirected,14525,,0.252994326
65,190,Undirected,14526,,0.405068936
65,191,Undirected,14527,,0.287008852
65,192,Undirected,14528,,0.151846014
65,193,Undirected,14529,,0.170452629
65,194,Undirected,14530,,0.42430758
65,195,Undirected,14531,,0.48470796
65,196,Undirected,14532,,0.269492455
65,197,Undirected,14533,,0.665230534
65,198,Undirected,14534,,0.746882812
65,199,Undirected,14535,,0.468952984
65,200,Undirected,14536,,0.725198256
65,201,Undirected,14537,,0.478064471
65,202,Undirected,14538,,0.298732974
65,203,Undirected,14539,,0.507842126
65,204,Undirected,14540,,0.347325421
65,205,Undirected,14541,,0.356346825
65,206,Undirected,14542,,0.284946974
65,207,Undirected,14543,,0.484614502
65,208,Undirected,14544,,0.226660941
65,209,Undirected,14545,,0.402310011
65,210,Undirected,14546,,0.215605932
65,211,Undirected,14547,,0.278153668
65,212,Undirected,14548,,0.522037046
65,213,Undirected,14549,,0.763840538
65,214,Undirected,14550,,0.680925523
65,215,Undirected,14551,,0.366197484
65,216,Undirected,14552,,0.640322574
65,217,Undirected,14553,,0.514706315
65,218,Undirected,14554,,0.388114725
65,219,Undirected,14555,,0.419983389
65,220,Undirected,14556,,0.636149961
65,221,Undirected,14557,,0.521370283
65,222,Undirected,14558,,0.599118092
65,223,Undirected,14559,,0.74736701
65,224,Undirected,14560,,0.659694338
66,1,Undirected,14561,,0.948259603
66,2,Undirected,14562,,0.753344966
66,3,Undirected,14563,,0.935205562
66,4,Undirected,14564,,0.831614412
66,5,Undirected,14565,,0.811414255
66,6,Undirected,14566,,0.970520255
66,7,Undirected,14567,,0.95117635
66,8,Undirected,14568,,0.778991206
66,9,Undirected,14569,,0.927666318
66,10,Undirected,14570,,0.650861293
66,11,Undirected,14571,,0.584631594
66,12,Undirected,14572,,0.680904818
66,13,Undirected,14573,,0.499110717
66,14,Undirected,14574,,0.721224443
66,15,Undirected,14575,,0.609365122
66,16,Undirected,14576,,0.801370133
66,17,Undirected,14577,,0.893889101
66,18,Undirected,14578,,0.751226191
66,19,Undirected,14579,,0.826112602
66,20,Undirected,14580,,0.877540218
66,21,Undirected,14581,,0.827569264
66,22,Undirected,14582,,0.643229021
66,23,Undirected,14583,,0.75068965
66,24,Undirected,14584,,0.630743508
66,25,Undirected,14585,,0.88391931
66,26,Undirected,14586,,0.859053002
66,27,Undirected,14587,,0.664203476
66,28,Undirected,14588,,0.798558997
66,29,Undirected,14589,,0.818277018
66,30,Undirected,14590,,0.816640138
66,31,Undirected,14591,,0.845137351
66,32,Undirected,14592,,0.710472192
66,33,Undirected,14593,,0.571409163
66,34,Undirected,14594,,0.650059473
66,35,Undirected,14595,,0.651886601
66,36,Undirected,14596,,0.85925909
66,37,Undirected,14597,,0.707334413
66,38,Undirected,14598,,0.506157234
66,39,Undirected,14599,,0.693609354
66,40,Undirected,14600,,0.542371296
66,41,Undirected,14601,,0.400450535
66,42,Undirected,14602,,0.372137916
66,43,Undirected,14603,,0.583326934
66,44,Undirected,14604,,0.464306095
66,45,Undirected,14605,,0.326999604
66,46,Undirected,14606,,0.361717513
66,47,Undirected,14607,,0.36201391
66,48,Undirected,14608,,0.753154014
66,49,Undirected,14609,,0.601213673
66,50,Undirected,14610,,0.498798313
66,51,Undirected,14611,,0.38120134
66,52,Undirected,14612,,0.499616201
66,53,Undirected,14613,,0.699943735
66,54,Undirected,14614,,0.76686773
66,55,Undirected,14615,,0.589790408
66,56,Undirected,14616,,0.858036929
66,57,Undirected,14617,,0.919878846
66,58,Undirected,14618,,0.822167177
66,59,Undirected,14619,,0.920286863
66,60,Undirected,14620,,0.826804276
66,61,Undirected,14621,,0.884087528
66,62,Undirected,14622,,0.744110506
66,63,Undirected,14623,,0.761001227
66,64,Undirected,14624,,0.811839303
66,65,Undirected,14625,,0.90651895
66,66,Undirected,14626,,1
66,67,Undirected,14627,,0.953494978
66,68,Undirected,14628,,0.906680399
66,69,Undirected,14629,,0.784918246
66,70,Undirected,14630,,0.720949646
66,71,Undirected,14631,,0.885363477
66,72,Undirected,14632,,0.670400469
66,73,Undirected,14633,,0.739985254
66,74,Undirected,14634,,0.806983382
66,75,Undirected,14635,,0.620766911
66,76,Undirected,14636,,0.565572727
66,77,Undirected,14637,,0.489234872
66,78,Undirected,14638,,0.633409754
66,79,Undirected,14639,,0.922821983
66,80,Undirected,14640,,0.866310743
66,81,Undirected,14641,,0.909554879
66,82,Undirected,14642,,0.913970874
66,83,Undirected,14643,,0.913932731
66,84,Undirected,14644,,0.839310616
66,85,Undirected,14645,,0.86506946
66,86,Undirected,14646,,0.686195088
66,87,Undirected,14647,,0.800452938
66,88,Undirected,14648,,0.867529475
66,89,Undirected,14649,,0.786179457
66,90,Undirected,14650,,0.955404531
66,91,Undirected,14651,,0.683592249
66,92,Undirected,14652,,0.617752662
66,93,Undirected,14653,,0.774690821
66,94,Undirected,14654,,0.50151277
66,95,Undirected,14655,,0.457409688
66,96,Undirected,14656,,0.421807258
66,97,Undirected,14657,,0.391322674
66,98,Undirected,14658,,0.414724337
66,99,Undirected,14659,,0.482339808
66,100,Undirected,14660,,0.51795419
66,101,Undirected,14661,,0.55459331
66,102,Undirected,14662,,0.713942016
66,103,Undirected,14663,,0.530294581
66,104,Undirected,14664,,0.481872306
66,105,Undirected,14665,,0.602308586
66,106,Undirected,14666,,0.473832671
66,107,Undirected,14667,,0.65038086
66,108,Undirected,14668,,0.62966595
66,109,Undirected,14669,,0.80849641
66,110,Undirected,14670,,0.575348569
66,111,Undirected,14671,,0.693866205
66,112,Undirected,14672,,0.610681727
66,113,Undirected,14673,,0.471784041
66,114,Undirected,14674,,0.601467278
66,115,Undirected,14675,,0.78387701
66,116,Undirected,14676,,0.662217592
66,117,Undirected,14677,,0.814402561
66,118,Undirected,14678,,0.479337227
66,119,Undirected,14679,,0.426995219
66,120,Undirected,14680,,0.395931141
66,121,Undirected,14681,,0.467098536
66,122,Undirected,14682,,0.57380139
66,123,Undirected,14683,,0.469319485
66,124,Undirected,14684,,0.644953463
66,125,Undirected,14685,,0.908852823
66,126,Undirected,14686,,0.886248404
66,127,Undirected,14687,,0.782031954
66,128,Undirected,14688,,0.61478201
66,129,Undirected,14689,,0.80007461
66,130,Undirected,14690,,0.689338517
66,131,Undirected,14691,,0.765660248
66,132,Undirected,14692,,0.974138105
66,133,Undirected,14693,,0.860488523
66,134,Undirected,14694,,0.901708706
66,135,Undirected,14695,,0.89998668
66,136,Undirected,14696,,0.946376816
66,137,Undirected,14697,,0.788896819
66,138,Undirected,14698,,0.839774843
66,139,Undirected,14699,,0.730709521
66,140,Undirected,14700,,0.915372037
66,141,Undirected,14701,,0.796607709
66,142,Undirected,14702,,0.857399071
66,143,Undirected,14703,,0.831287472
66,144,Undirected,14704,,0.763255542
66,145,Undirected,14705,,0.892979063
66,146,Undirected,14706,,0.815478628
66,147,Undirected,14707,,0.889336329
66,148,Undirected,14708,,0.793131537
66,149,Undirected,14709,,0.684011134
66,150,Undirected,14710,,0.846830209
66,151,Undirected,14711,,0.870944221
66,152,Undirected,14712,,0.840521342
66,153,Undirected,14713,,0.640669971
66,154,Undirected,14714,,0.762321719
66,155,Undirected,14715,,0.564152088
66,156,Undirected,14716,,0.604380409
66,157,Undirected,14717,,0.765153171
66,158,Undirected,14718,,0.855274667
66,159,Undirected,14719,,0.960974001
66,160,Undirected,14720,,0.903510255
66,161,Undirected,14721,,0.912136295
66,162,Undirected,14722,,0.84100987
66,163,Undirected,14723,,0.875583412
66,164,Undirected,14724,,0.86958575
66,165,Undirected,14725,,0.901198183
66,166,Undirected,14726,,0.871544391
66,167,Undirected,14727,,0.909608881
66,168,Undirected,14728,,0.518821083
